"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE"
"PRICO",6294,1,2021,5,13,"PVMT","PVMT_SHLW",NA,NA,0.0633333333333333,18.2139,-65.5555,9261938,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",10.667999658624,10.9727996488704,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6296,1,2021,5,13,"AGRF","AGRF_SHLW",NA,NA,0.3,18.23022,-65.51653,9523536,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",6.40079979517441,7.01039977566721,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6297,1,2021,10,14,"PTRF","PTRF_DEEP",NA,NA,0.42,18.2298,-65.41121,9544405,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",21.335999317248,22.5551992782336,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6300,1,2021,10,14,"BDRK","BDRK_SHLW",NA,NA,0.596666666666667,18.24686,-65.57662,9757396,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",5.48639982443521,6.40079979517441,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6304,1,2021,10,22,"PTRF","PTRF_DEEP",NA,NA,0.72,18.25023,-65.25021,9902609,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",22.85999926848,24.383999219712,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6305,1,2021,10,22,"PTRF","PTRF_DEEP",NA,NA,0.28,18.25216,-65.26327,9930109,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",26.5175991514368,26.5175991514368,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6307,1,2021,5,13,"PVMT","PVMT_SHLW",NA,NA,0.22,18.25974,-65.47101,9984725,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",10.667999658624,11.2775996391168,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6309,1,2021,5,13,"PVMT","PVMT_DEEP",NA,NA,0.233333333333333,18.26692,-65.47047,10094838,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",14.9351995220736,15.8495994928128,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6312,1,2021,10,28,"AGRF","AGRF_DEEP",NA,NA,0.256666666666667,18.29521,-67.24527,10146138,"NPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",17.3735994440448,18.5927994050304,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6318,1,2021,10,1,"PVMT","PVMT_DEEP",NA,NA,0.37,18.27269,-65.27034,10239783,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",22.5551992782336,23.7743992392192,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6319,1,2021,9,30,"PVMT","PVMT_DEEP",NA,NA,0.26,18.27425,-65.22095,10281180,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",19.811999366016,20.1167993562624,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6322,1,2021,12,3,"AGRF","AGRF_DEEP",NA,NA,0.326666666666667,18.28505,-65.19649,10453281,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",26.5175991514368,27.7367991124224,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6326,1,2021,12,3,"PVMT","PVMT_DEEP",NA,NA,0.316666666666667,18.28828,-65.20918,10494546,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",24.0791992294656,24.383999219712,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6328,1,2021,12,9,"PTRF","PTRF_DEEP",NA,NA,0.346666666666667,18.29806,-65.57461,10541946,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",13.4111995708416,14.6303995318272,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6330,1,2021,12,2,"AGRF","AGRF_DEEP",NA,NA,0.34,18.29207,-65.20173,10556500,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",22.2503992879872,22.85999926848,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6338,1,2021,12,3,"PVMT","PVMT_SHLW",NA,NA,0.306666666666667,18.30068,-65.32681,10652583,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",7.61999975616001,8.22959973665281,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6339,1,2021,12,3,"SCR","SCR_DEEP",NA,NA,0.0653333333333333,18.30095,-65.32191,10659475,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"DEEP",21.335999317248,21.335999317248,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6342,1,2021,9,30,"PTRF","PTRF_DEEP",NA,NA,0.64,18.30264,-65.23589,10707831,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",20.4215993465088,21.9455992977408,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6344,1,2021,10,1,"PTRF","PTRF_DEEP",NA,NA,0.473333333333333,18.30559,-65.31516,10728309,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"DEEP",12.8015995903488,13.4111995708416,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6345,1,2021,12,2,"BDRK","BDRK_SHLW",NA,NA,0.71,18.32654,-65.37584,11030988,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.8287999414784,2.7431999122176,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6347,1,2021,10,1,"PTRF","PTRF_SHLW",NA,NA,0.46,18.30658,-65.32684,10742048,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",8.53439972689921,9.44879969763841,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6352,1,2021,9,29,"AGRF","AGRF_DEEP",NA,NA,0.446666666666667,18.30618,-65.20665,10769831,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",24.383999219712,25.6031991806976,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,50,30,2,0,0,"N","A"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,40,40,11,0,0,"N","P"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,20,15,4,0,0,"N","A"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,26,19,5,0,0,"N","A"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,15,11,2,0,0,"N","A"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,35,23,2,0,0,"N","A"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,25,23,3,0,0,"N","A"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,21,8,2,0,0,"N","A"
"PRICO",6357,1,2021,9,30,"PVMT","PVMT_SHLW",NA,NA,0.39,18.31087,-65.33546,10803968,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.914399970739201,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,25,20,2,5,0,"N","A"
"PRICO",6360,1,2021,9,30,"AGRF","AGRF_DEEP",NA,NA,0.42,18.3123,-65.33817,10824608,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"DEEP",10.0583996781312,13.1063995805952,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6364,1,2021,9,30,"SCR","SCR_DEEP",NA,NA,0.100666666666667,18.31375,-65.32394,10852166,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"DEEP",17.9831994245376,17.9831994245376,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6366,1,2021,10,22,"BDRK","BDRK_SHLW",NA,NA,0.486666666666667,18.31484,-65.33157,10865914,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",0.609599980492801,1.523999951232,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6367,1,2021,12,3,"BDRK","BDRK_SHLW",NA,NA,0.393333333333333,18.3145,-65.31828,10865942,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",1.8287999414784,2.4383999219712,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6368,1,2021,12,2,"BDRK","BDRK_SHLW",NA,NA,1.01333333333333,18.31588,-65.33109,10879679,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",4.2671998634496,6.09599980492801,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6369,1,2021,10,21,"SCR","SCR_DEEP",NA,NA,0.0866666666666667,18.3157,-65.32677,10879688,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"DEEP",18.8975993952768,18.8975993952768,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6374,1,2021,9,30,"SCR","SCR_SHLW",NA,NA,0.0786666666666667,18.31708,-65.33337,10900320,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",11.8871996196096,12.4967996001024,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6376,1,2021,9,29,"PTRF","PTRF_SHLW",NA,NA,0.486666666666667,18.3154,-65.23924,10900519,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",7.31519976591361,7.31519976591361,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6377,1,2021,10,29,"PTRF","PTRF_SHLW",NA,NA,0.258666666666667,18.34498,-67.26604,10903113,"NPRICO",NA,NA,NA,NA,NA,"TPR",NA,"SHLW",6.09599980492801,8.53439972689921,10,"PSE CLIV","Pseudodiploria clivosa",1,0,38,32,11,25,0,"N","P"
"PRICO",6385,1,2021,10,29,"AGRF","AGRF_SHLW",NA,NA,0.293333333333333,18.34676,-67.26694,10930639,"NPRICO",NA,NA,NA,NA,NA,"TPR",NA,"SHLW",4.571999853696,8.53439972689921,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6386,1,2021,10,29,"AGRF","AGRF_SHLW",NA,NA,0.156,18.34686,-67.2651,10930643,"NPRICO",NA,NA,NA,NA,NA,"TPR",NA,"SHLW",3.047999902464,5.48639982443521,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6389,1,2021,10,29,"AGRF","AGRF_DEEP",NA,NA,0.306,18.34783,-67.27162,10944393,"NPRICO",NA,NA,NA,NA,NA,"TPR",NA,"DEEP",15.8495994928128,17.0687994537984,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6391,1,2021,9,29,"PTRF","PTRF_DEEP",NA,NA,0.603333333333333,18.31843,-65.24077,10948690,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",14.9351995220736,15.5447995025664,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6395,1,2021,10,21,"PVMT","PVMT_DEEP",NA,NA,0.106666666666667,18.32128,-65.33337,10962258,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"DEEP",14.6303995318272,14.9351995220736,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6399,1,2021,10,29,"PVMT","PVMT_SHLW",NA,NA,0.451333333333333,18.35056,-67.26813,10985692,"NPRICO",NA,NA,NA,NA,NA,"TPR",NA,"SHLW",3.047999902464,4.571999853696,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6400,1,2021,10,28,"AGRF","AGRF_SHLW",NA,NA,0.254,18.3503,-67.26704,10985695,"NPRICO",NA,NA,NA,NA,NA,"TPR",NA,"SHLW",3.3527998927104,4.2671998634496,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6407,1,2021,10,1,"SCR","SCR_SHLW",NA,NA,0.008,18.32425,-65.33233,11010434,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",10.667999658624,10.9727996488704,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6408,1,2021,12,2,"BDRK","BDRK_SHLW",NA,NA,1.20666666666667,18.32659,-65.3757,11030988,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",6.70559978542081,8.53439972689921,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6411,1,2021,10,20,"AGRF","AGRF_SHLW",NA,NA,0.846666666666667,18.33053,-65.33249,11106781,"EPRICO",NA,NA,NA,NA,NA,"CLP",NA,"SHLW",1.523999951232,3.047999902464,10,"PSE CLIV","Pseudodiploria clivosa",1,0,70,70,9,0,0,"N","A"
"PRICO",6412,1,2021,9,29,"PVMT","PVMT_SHLW",NA,NA,0.153333333333333,18.33011,-65.23572,11127632,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",10.3631996683776,10.667999658624,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6420,1,2021,8,6,"PTRF","PTRF_SHLW",NA,NA,0.4,18.34494,-65.57377,11257674,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",5.79119981468161,5.79119981468161,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6421,1,2021,10,20,"PVMT","PVMT_SHLW",NA,NA,0.133333333333333,18.34146,-65.32771,11271959,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",5.18159983418881,5.18159983418881,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6426,1,2021,10,20,"PTRF","PTRF_DEEP",NA,NA,0.305333333333333,18.34409,-65.32757,11313251,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",11.5823996293632,13.4111995708416,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6428,1,2021,10,28,"PVMT","PVMT_SHLW",NA,NA,0.0573333333333333,18.37505,-67.24622,11364248,"NPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"SHLW",1.8287999414784,2.4383999219712,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6429,1,2021,9,1,"SCR","SCR_DEEP",NA,NA,0.0166666666666667,18.35074,-65.53104,11354112,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",22.2503992879872,22.5551992782336,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6434,1,2021,10,15,"AGRF","AGRF_DEEP",NA,NA,0.698,18.37891,-67.48477,11391272,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"DEEP",17.3735994440448,18.8975993952768,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6435,1,2021,11,5,"AGRF","AGRF_SHLW",NA,NA,0.289333333333333,18.37899,-67.48338,11391275,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"SHLW",13.715999561088,14.6303995318272,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6436,1,2021,8,6,"PVMT","PVMT_DEEP",NA,NA,0.303333333333333,18.35557,-65.60235,11409017,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",12.191999609856,12.4967996001024,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6437,1,2021,8,6,"SCR","SCR_SHLW",NA,NA,0.078,18.35495,-65.57593,11409073,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",11.8871996196096,11.8871996196096,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6440,1,2021,11,5,"PVMT","PVMT_SHLW",NA,NA,0.154,18.38023,-67.47386,11411941,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"SHLW",12.8015995903488,13.715999561088,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6442,1,2021,8,6,"PVMT","PVMT_SHLW",NA,NA,0.3,18.35598,-65.57395,11422841,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",3.6575998829568,4.2671998634496,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6446,1,2021,9,1,"PTRF","PTRF_DEEP",NA,NA,0.436666666666667,18.3559,-65.54643,11429781,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",19.2023993855232,20.7263993367552,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6448,1,2021,8,25,"BDRK","BDRK_SHLW",NA,NA,0.453333333333333,18.3815,-67.48654,11432560,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"SHLW",10.0583996781312,10.3631996683776,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6449,1,2021,8,25,"PVMT","PVMT_DEEP",NA,NA,0.24,18.3821,-67.489,11439437,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"DEEP",16.763999463552,17.0687994537984,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6450,1,2021,9,1,"PVMT","PVMT_DEEP",NA,NA,0.163333333333333,18.35665,-65.53608,11443567,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"DEEP",12.8015995903488,13.1063995805952,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6454,1,2021,10,28,"PVMT","PVMT_DEEP",NA,NA,0.0173333333333333,18.38269,-67.23356,11481269,"NPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",13.715999561088,14.3255995415808,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6457,1,2021,11,5,"PVMT","PVMT_DEEP",NA,NA,0.286,18.386,-67.4719,11501411,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"DEEP",21.6407993074944,22.5551992782336,10,"PSE CLIV","Pseudodiploria clivosa",1,0,40,29,2,0,0,"N","A"
"PRICO",6458,1,2021,8,25,"BDRK","BDRK_SHLW",NA,NA,0.446666666666667,18.38684,-67.48999,11508255,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"SHLW",12.4967996001024,14.3255995415808,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6462,1,2021,10,21,"PVMT","PVMT_DEEP",NA,NA,0.236666666666667,18.35736,-65.33476,11512813,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",22.5551992782336,23.4695992489728,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,12,11,2,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,14,7,1,0,50,"N","F"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,9,4,1,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,9,7,1,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,27,10,1,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,44,18,4,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,27,22,2,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,11,9,2,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,18,16,4,50,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,39,10,5,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,29,22,3,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,37,15,2,0,0,"N","A"
"PRICO",6465,1,2021,9,1,"AGRF","AGRF_SHLW",NA,NA,0.586666666666667,18.36146,-65.53322,11519275,"EPRICO",NA,NA,NA,NA,NA,"NER",NA,"SHLW",1.2191999609856,1.8287999414784,10,"PSE CLIV","Pseudodiploria clivosa",1,0,25,13,2,0,0,"N","A"
"PRICO",6466,1,2021,8,25,"BDRK","BDRK_DEEP",NA,NA,0.906666666666667,18.38765,-67.49009,11522019,"SWPRICO",NA,NA,NA,NA,NA,"DESE",NA,"DEEP",17.3735994440448,17.9831994245376,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
"PRICO",6468,1,2021,10,20,"PVMT","PVMT_DEEP",NA,NA,0.28,18.35834,-65.30966,11533513,"EPRICO",NA,NA,NA,NA,NA,"OPEN",NA,"DEEP",24.6887992099584,26.8223991416832,10,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA
